,alpha,beta,delta_m,lam,lamb,mmin,mpp,mu_chi,mu_spin,sigma_chi,sigma_spin,sigpp,xi_spin
1551,3.5670915,-0.12283957,3.9504519,0.025048824,4.711052,5.489854,34.611782,0.10781148,0.18562257,0.2874711,0.3295531,1.6135988,0.94584155
1552,3.67513,0.30187654,5.0844746,0.019092828,5.0021887,5.616064,34.49312,0.11449855,0.049366117,0.28277448,0.30575418,3.491398,0.8695127
1553,3.8419313,1.7096117,4.499788,0.014562556,5.08422,5.715596,32.574234,0.17233558,0.10559583,0.28038543,0.2948427,4.307288,0.8791081
1554,3.7450147,1.3607094,3.8153176,0.03316703,3.573019,5.7938023,35.678406,0.14909776,0.19276965,0.24836576,0.32989573,1.5794686,0.74215484
1555,3.7382212,1.4206991,4.038176,0.028035475,3.4228916,5.807747,34.99531,0.15519522,0.17634118,0.23984721,0.2973752,1.7924044,0.6288377
1556,3.6921263,1.1650279,5.039793,0.022323288,4.851343,5.0611286,32.485554,0.12565045,0.13177705,0.31756127,0.3396876,4.954888,0.9735531
1557,3.664476,1.6690459,3.6844316,0.020636322,3.6491833,5.6325197,35.213665,0.16019346,0.14112926,0.23957768,0.27678424,3.1678574,0.9360021
1558,3.6116333,2.3835883,3.920864,0.027630266,4.116928,5.8054686,31.76809,0.2037367,0.128963,0.20300853,0.3393368,1.7789596,0.8581663
1559,3.610249,-0.06638265,5.178196,0.028441343,4.031992,5.6053486,34.088387,0.23021135,0.13186753,0.20507598,0.26818153,3.409573,0.9605871
1560,3.4691,1.9502091,6.3934326,0.020039055,4.1476774,4.6981125,32.241844,0.12205054,0.1770786,0.3403084,0.28060478,3.3302107,0.9565545
1561,3.5329013,0.09537864,3.3493402,0.029915394,4.286499,5.7783923,35.11702,0.16766158,0.10975742,0.19189203,0.34710938,2.9759953,0.86547524
1562,3.3025994,0.42930937,4.671214,0.043946058,3.7609634,5.802845,35.02887,0.2723101,0.16806042,0.22848514,0.29239136,1.9617211,0.89963394
1563,4.2125473,1.1640749,3.044447,0.015221951,5.564719,5.932914,33.910152,0.10642561,0.10356617,0.28815123,0.35902196,3.32241,0.99550253
1564,3.4983397,0.6723614,6.9092083,0.0157866,4.0121794,4.7612934,33.752266,0.14400566,0.11829078,0.19418493,0.2998844,3.196335,0.5882736
1565,3.9469786,1.1912048,4.1783032,0.01291846,5.618759,5.726672,33.233288,0.103438705,0.17306936,0.33504948,0.4418137,2.3613818,0.9816337
1566,3.5335236,0.63018274,5.310011,0.033767916,4.55616,5.1397734,29.785746,0.10111132,0.12937486,0.23928031,0.23971957,7.154074,0.60638076
1567,3.780384,0.5174053,3.561985,0.015839927,4.9837418,5.592596,34.63376,0.15393156,0.07327342,0.31803352,0.4903528,3.848451,0.99060154
1568,3.6399512,0.025647163,4.067135,0.021608483,5.3562565,5.462265,33.967834,0.107862785,0.18014169,0.25459653,0.2288872,1.9337332,0.90820706
1569,3.809824,2.1376863,5.1893997,0.015284543,4.5464087,5.0203495,31.350113,0.12278493,0.07652223,0.23933384,0.27568477,4.909498,0.93877655
1570,3.861763,2.055038,5.8265753,0.02057961,4.6558037,5.1563797,31.837444,0.12497252,0.06772363,0.2600266,0.2653646,6.29384,0.96158403
1571,3.692793,-0.109819055,4.3922033,0.01693086,4.7495537,5.428351,34.894382,0.16218032,0.15927625,0.23845515,0.21591592,1.7367065,0.81377804
1572,3.834916,1.6900012,5.478734,0.025592301,4.334674,5.082032,31.542158,0.13301171,0.111706376,0.2815346,0.35461187,6.1097736,0.95370275
1573,3.7385387,1.0594366,5.4418178,0.026768072,4.6367664,4.896718,29.754276,0.15226226,0.24333847,0.24258667,0.33874065,7.4284987,0.689503
1574,3.9540749,0.6180172,5.7536397,0.007900303,4.7556744,4.738443,35.298534,0.12274529,0.03813851,0.26645947,0.2125124,2.1235456,0.83897483
1575,3.8582125,1.4524047,6.1114497,0.010007801,4.9433117,5.1697006,33.780594,0.16752678,-0.022972226,0.26428658,0.3341303,1.6556083,0.37825587
1576,3.7306185,1.5612161,5.848027,0.012663919,4.334839,4.267169,34.02033,0.18072733,0.08338761,0.25942913,0.3372973,3.3989222,0.84622324
1577,3.6880226,0.10690141,5.4478607,0.018061457,4.476795,4.6188846,35.140537,0.14133646,0.15763521,0.25187635,0.25390005,3.2840586,0.90624005
1578,3.8514051,2.04257,3.93882,0.012892747,4.669203,5.7493362,33.950428,0.14539102,0.10744059,0.2501647,0.2676045,2.8625202,0.83730096
1579,3.9944706,1.2905712,4.4983854,0.023523824,4.965086,5.762525,33.559036,0.124076165,0.11253047,0.1942864,0.2470401,2.9042592,0.96789324
1580,3.8635879,1.4548092,3.3547935,0.015442407,4.6604815,5.5076065,33.478745,0.12041022,0.15499258,0.19565636,0.2737885,3.048216,0.9582032
1581,3.7836971,2.128498,6.2043986,0.010447275,5.123169,4.7191353,33.256496,0.16230477,0.16718614,0.22416306,0.3099408,2.2609081,0.95578533
1582,3.8131037,5.137268,3.5924988,0.01384107,5.328206,5.417539,30.10343,0.13381332,0.110776305,0.33929583,0.29511094,4.0333986,0.94687736
1583,3.6950846,1.9913392,7.4281025,0.0051654372,5.2498646,3.8232298,32.746475,0.19088423,0.13972294,0.26664138,0.2687011,2.1168437,0.82512844
1584,3.863306,2.1666074,5.7739887,0.005416951,5.258831,4.225206,33.494553,0.1719029,0.085811615,0.27813983,0.25316304,2.2917135,0.8829048
1585,3.5885868,0.3215921,7.633955,0.013261084,4.551384,4.995388,36.032444,0.10949476,0.21157062,0.28098345,0.4236193,2.4521093,0.9145256
1586,3.7816424,1.0032737,3.349662,0.018584855,4.540512,5.8858366,31.67614,0.23555595,0.07398152,0.23655525,0.2768945,4.6221986,0.7066632
1587,3.836124,1.0691566,2.9585419,0.0445208,5.143667,5.8138504,32.271214,0.15264954,0.15924418,0.25343043,0.2852545,4.1605415,0.83851016
1588,3.9404511,1.911592,3.4128432,0.016828898,4.479274,5.79685,33.0636,0.24964947,0.16419315,0.3288286,0.28973264,3.406702,0.8345394
1589,3.778256,-0.26256108,4.788205,0.016621267,5.170182,4.901528,33.481754,0.10606053,0.09908128,0.24147692,0.25078455,2.4295635,0.87296844
1590,3.6602206,0.23245859,6.1667376,0.015350956,4.2770157,4.1984463,34.09546,0.19966242,0.15921867,0.35284314,0.37374264,2.292643,0.9109458
1591,3.9712143,0.9187012,3.3849285,0.024180245,5.086693,5.7725368,33.790195,0.100987636,0.09633124,0.33544114,0.3984564,3.3217819,0.8821389
1592,3.500389,0.15241885,6.184038,0.018725142,4.524193,4.7462335,35.055935,0.31171837,0.17299533,0.2535954,0.40352833,2.3604362,0.9800392
1593,3.606638,0.2801888,5.262279,0.019248419,4.0475616,5.048884,34.50836,0.108291015,0.05521345,0.2445235,0.37826476,3.4288864,0.96535534
1594,3.5299659,0.038401842,2.944569,0.034922462,4.3346176,5.680332,33.402023,0.2042485,0.14732611,0.27529237,0.24106154,4.293665,0.7571292
1595,3.494668,0.11243296,5.419423,0.018961584,4.876156,4.8646903,33.74095,0.12836201,0.12382257,0.20271593,0.4249776,2.5543613,0.90944934
1596,3.9560099,1.8256671,4.7703257,0.016790189,4.955144,5.2231417,31.316658,0.10709072,0.16311562,0.29126367,0.25769654,5.019555,0.92304206
1597,3.5124555,0.033135414,4.1593513,0.048087984,4.0983105,5.6020775,30.982449,0.20290491,0.15274048,0.32561782,0.38855755,5.423636,0.8539355
1598,4.0218925,0.112249374,3.1955085,0.033106953,5.137868,5.6690927,32.926323,0.13343884,0.066185,0.32562345,0.24402489,8.898891,0.94222957
1599,4.146302,1.1874669,4.934402,0.019013686,4.8344316,5.6757812,32.50259,0.10178915,0.115133405,0.33283442,0.2945954,3.2937694,0.77893454
1600,3.4750113,0.2770188,4.237177,0.019212682,4.661278,5.099573,32.489136,0.10341844,0.104569554,0.25948924,0.22433928,3.126465,0.86506826
1601,3.6798167,-0.016507745,4.5715866,0.030488696,5.2627068,5.695998,34.524418,0.1038077,0.097650886,0.30745357,0.23872799,2.6813705,0.56424147
1602,3.7666693,2.1426082,4.847499,0.01933062,3.6969652,5.5220623,32.124355,0.18575878,0.15796149,0.20134825,0.44384933,3.0714872,0.98551476
1603,3.6596575,-0.09656322,5.0530624,0.015625268,5.6129913,5.4484305,35.57251,0.13329071,0.09761906,0.3519807,0.2650461,1.9330398,0.87458456
1604,3.7471461,0.3448422,3.87154,0.018096417,4.7669487,5.051749,34.8583,0.12467603,0.14107215,0.29827914,0.27072412,1.3874183,0.8360863
1605,3.9680429,1.267338,5.4234858,0.025422966,4.796238,5.605342,29.938686,0.13285765,0.10225451,0.2517621,0.29037014,6.501212,0.93231714
1606,3.541687,-0.15870345,3.6577015,0.03856393,4.0102434,5.447564,34.09948,0.15760453,0.1449269,0.2537041,0.23017056,1.5925044,0.81760174
1607,3.860979,2.3848786,3.9305084,0.020728959,4.450307,5.6194077,33.33904,0.18178119,0.08252752,0.25275165,0.49109077,4.1998034,0.997489
1608,3.717784,1.45838,4.0688415,0.028000033,3.750844,5.6887417,33.514343,0.14236993,0.1323235,0.31326735,0.22423896,2.4603508,0.99578863
1609,3.5728478,0.1547699,6.252343,0.012012256,4.8489227,4.629694,34.003727,0.20131356,0.11454189,0.21644017,0.5834179,2.4692903,0.9977678
1610,4.0581264,1.7987597,3.7735853,0.019861903,4.9614677,5.530461,32.182373,0.24974245,0.15123534,0.17039028,0.2042596,3.6316438,0.24880353
1611,3.9447064,0.94037294,6.3571987,0.006513798,5.1021633,4.8326116,32.75452,0.23240474,0.10845661,0.23414603,0.66330886,2.499491,0.99895644
1612,4.09004,0.7064645,7.3536086,0.007732596,5.0176125,4.8910027,35.52497,0.1646153,0.09585357,0.2048609,0.48096877,2.249075,0.9992833
1613,3.8214226,0.502434,6.477764,0.007991925,4.9572506,4.527729,28.61819,0.1717031,0.17084718,0.33745733,0.23448987,7.72864,0.9986908
1614,3.840373,2.725957,7.6963234,0.012773533,4.5859833,4.522277,31.70789,0.114022516,0.15032208,0.28276438,0.20441349,5.597311,0.9993307
1615,3.709046,0.15169954,3.7679996,0.025903268,5.838279,5.72262,35.644913,0.15332341,0.13342476,0.29006088,0.46357793,2.9967923,0.96324337
1616,3.7292256,2.3227491,6.172366,0.026794238,3.9773216,4.809729,32.45847,0.13527465,0.059037566,0.2518916,0.21975088,6.577922,0.5718664
1617,3.8366985,-0.03322184,3.8238997,0.018003188,5.369293,5.400559,32.710773,0.15864204,0.20352232,0.29117486,0.51566255,1.8935297,0.8769878
1618,3.6195488,0.7611456,5.9442973,0.012736954,4.1497135,4.5782056,31.947815,0.16764453,0.094937325,0.27853027,0.20920159,3.2781227,0.6835987
1619,4.1070175,0.3122399,5.1813374,0.009502775,5.1218615,5.0101204,34.11569,0.13947257,0.13634479,0.27354312,0.2343736,1.9507008,0.9148333
1620,3.8198133,0.59976697,6.9307423,0.010705942,5.8984356,4.306834,34.376766,0.14785495,0.18339431,0.3288761,0.21471779,2.7250686,0.49600482
1621,3.980256,0.24928927,5.421219,0.012749971,4.7903166,4.843755,33.063797,0.15743232,0.111934066,0.22238344,0.47745115,2.900594,0.97821754
1622,3.8591905,2.7209058,3.5076737,0.023121433,4.1972523,5.7466764,32.963413,0.23792061,0.10784066,0.24337175,0.24591598,3.5211024,0.9318463
1623,4.101101,1.4768653,4.9159923,0.01096741,5.485278,5.2067223,33.69533,0.11289869,0.122660995,0.30469492,0.20436068,3.5109391,0.64557797
1624,3.498869,-0.25873363,7.861905,0.016060548,4.436571,3.6067517,33.94999,0.15587063,0.14504242,0.27479637,0.2358744,2.455999,0.9248934
1625,3.8437133,1.7014933,3.2562776,0.034092095,4.4465017,5.9142504,34.047405,0.19828546,0.12504601,0.18281361,0.31832328,3.049018,0.8589902
1626,3.851071,0.8066113,5.2535667,0.013861328,4.93655,4.7773304,31.393116,0.13425696,0.10032141,0.3604377,0.33723134,4.7217207,0.93549603
1627,3.4482298,0.8971281,3.2611163,0.028569894,4.6005325,5.7274466,34.349827,0.27757442,0.098419785,0.17459384,0.33234206,1.4607923,0.79821557
1628,3.8571763,1.1248105,5.9752674,0.008630941,4.7008095,4.620436,31.583927,0.12777081,0.11160421,0.3338671,0.3909685,2.519708,0.8439364
1629,3.8507514,1.1808352,5.924405,0.014696665,5.2385035,4.896983,33.36711,0.24712667,0.096585274,0.15371358,0.3004433,2.9380348,0.8056694
1630,3.9216337,0.70529795,6.2465897,0.013159425,5.2778063,4.6254263,32.569798,0.17732754,0.08865988,0.15025565,0.301863,3.0474715,0.66381115
1631,3.7507915,0.08799267,8.049643,0.008653143,5.3756895,4.2439895,34.180492,0.15099464,0.12640738,0.25612354,0.32381302,1.5494151,0.9453808
1632,3.7116585,2.0004025,3.1431866,0.025120083,4.342657,5.7020674,33.545807,0.15443689,0.15228832,0.28339162,0.34743896,3.8365276,0.8464922
1633,3.7663665,-0.19374943,6.341505,0.017129151,5.2904663,4.9836717,34.145607,0.10835437,0.16004336,0.25937057,0.23184165,1.2215084,0.80581784
1634,3.8215175,1.7818413,4.615576,0.034393605,3.585826,5.64054,31.589584,0.13174166,0.0982213,0.21081622,0.25531304,4.123243,0.8831354
1635,3.529263,0.0981071,5.1477447,0.021003326,4.980489,4.1757574,33.150166,0.12069118,0.052202582,0.2851083,0.24118575,3.4051127,0.843174
1636,3.7470264,1.0110078,4.3020062,0.031382326,3.774208,5.3304577,33.136665,0.12608597,0.07558024,0.29190758,0.36407024,3.3535595,0.6913646
1637,3.785832,1.249733,4.7392535,0.016624322,4.413044,5.549008,34.573944,0.13669187,0.04241395,0.2881077,0.2975236,2.8730626,0.8770001
1638,3.7721753,0.8982012,5.315922,0.02177124,4.5002766,5.269491,33.217537,0.20530643,0.17651749,0.21077922,0.32858998,2.7321448,0.91790277
1639,3.7194476,0.6257889,3.7975726,0.015487934,4.466234,5.282808,34.681072,0.1886645,0.25939846,0.25192228,0.33011115,2.9852123,0.6618647
1640,3.636963,0.44745302,4.300323,0.016719842,4.6210823,5.8081913,36.363403,0.15398674,0.19470417,0.24384236,0.31479466,1.3409826,0.5475547
1641,3.7079124,0.8335233,6.7194376,0.024119953,4.993061,4.1664495,28.63888,0.14139566,0.07608724,0.2890231,0.37367332,6.7420974,0.9952874
1642,3.9619336,1.3573046,3.8215475,0.017539434,4.179221,5.6061726,35.954117,0.11248299,0.08341336,0.2832104,0.28472695,1.8580747,0.81641865
1643,4.2508,0.5902395,4.518733,0.031030186,5.53576,5.3192844,30.814613,0.13176475,0.11662328,0.2822635,0.32074755,4.9847403,0.9175802
1644,3.719245,1.1033912,4.3319645,0.029118957,3.8647957,5.4647956,34.355434,0.10909085,0.10489941,0.23671928,0.30748224,1.4870288,0.77871317
1645,3.1194682,2.892919,3.6688137,0.033502687,3.0916233,5.4647303,32.332428,0.108694196,0.108736515,0.2689442,0.3118227,1.4076835,0.937596
1646,3.4102612,0.986969,3.8516307,0.052744184,3.165656,5.601526,34.50651,0.12537546,0.13102281,0.29470503,0.24926855,2.5736542,0.72762346
1647,3.8045254,0.2582295,6.0661683,0.0146400565,5.7098665,5.0860825,33.638847,0.10609797,0.07682288,0.28379348,0.21340103,2.5729566,0.59438884
1648,4.1890697,0.5600736,5.2021365,0.011838469,5.9878244,5.1001854,33.32516,0.20642793,0.12893605,0.2758789,0.23771895,2.4835634,0.96172404
1649,4.2594604,1.4736159,6.07592,0.0070811408,5.379263,5.270694,32.64753,0.17024326,0.14621508,0.27284214,0.22652361,3.6416535,0.9580012
1650,3.8181653,1.2713835,5.9182744,0.013271733,4.5613117,4.6584797,33.05586,0.23070446,0.11693168,0.21695907,0.27353752,1.717891,0.8488181
1651,3.5248036,0.32360888,5.77621,0.025759596,3.503852,5.0295076,32.245808,0.15065975,0.13851523,0.25498316,0.36979675,4.1362534,0.9069906
1652,3.9499164,1.2998095,4.7424617,0.01725846,5.4402294,5.651501,34.90157,0.15689182,0.17815328,0.26168883,0.23252955,4.2015095,0.64265525
1653,3.9608903,0.80590343,4.9633756,0.017849926,4.8303585,5.6541543,34.488518,0.2637059,0.15510094,0.29383025,0.21610111,3.039035,0.43340412
1654,3.6575608,1.4806676,6.1138067,0.019685954,4.6874666,5.0798187,30.4519,0.10331376,0.100749135,0.26282534,0.29262447,5.827903,0.97009134
1655,3.5310884,-0.057890892,3.1141734,0.029820127,4.297966,5.956912,34.799347,0.14731663,0.16374099,0.32403854,0.328702,1.8117352,0.7318384
1656,3.613535,0.24682069,4.980906,0.04374617,4.2518044,5.923215,33.272957,0.111881696,0.17484462,0.27852154,0.35770464,2.2457378,0.7459935
1657,3.4241762,0.5087118,2.2893593,0.026047055,4.5565586,5.17892,35.197037,0.16710886,0.13883317,0.29996285,0.23599835,3.9275012,0.8619671
1658,3.8348823,0.12715244,5.3998904,0.026624996,4.981636,5.8562655,32.59576,0.13475531,0.122017264,0.2906233,0.27260584,1.7229719,0.79442185
1659,3.3743248,0.19485188,1.4999585,0.037924238,4.4053917,5.5474415,33.697643,0.14144775,0.15489602,0.2552748,0.31976423,2.6731064,0.9473907
1660,3.7741184,2.2107024,2.1661038,0.023402048,4.221613,5.9958467,32.46549,0.14758235,0.13253665,0.29746553,0.29378247,4.478537,0.976447
1661,4.081498,0.6097686,3.405887,0.0305345,4.7040834,5.9344063,30.351017,0.20575419,0.12952888,0.15057853,0.35135907,7.238917,0.76926136
1662,3.6107564,1.463583,4.01606,0.029873306,5.2008104,5.246015,32.073753,0.25232136,0.16368484,0.19651297,0.3073515,4.061082,0.92227846
1663,4.287156,0.96950984,5.889268,0.008476201,5.218067,5.400966,32.412018,0.17885244,0.1045953,0.20032248,0.28616446,3.6323307,0.89400035
1664,3.546144,0.4971962,5.4575043,0.028879693,4.230319,5.5337133,33.5147,0.112048544,0.12566507,0.30904868,0.3472919,2.4725327,0.9775115
1665,3.8145256,1.2748888,3.6360154,0.022700654,4.1149187,5.406693,34.675137,0.16883087,0.048948765,0.2750646,0.34646803,2.570592,0.98155004
1666,3.6996493,1.2590444,3.4038177,0.02605896,4.7824106,5.6886253,35.04227,0.23255941,0.05452466,0.24612722,0.45985383,3.7280128,0.98996943
1667,3.861589,0.7900636,3.140893,0.0151305515,5.1083794,5.58315,33.428562,0.17310418,0.09996545,0.23051843,0.3075241,1.9337157,0.95933455
1668,3.9398694,0.031494856,7.3759375,0.013171498,5.274996,4.4527283,34.718407,0.18925455,0.119321465,0.28596044,0.2968656,3.2019205,0.9574904
1669,3.8229437,1.1261444,7.6958957,0.013905654,3.559435,3.7526035,33.846207,0.273405,0.14479363,0.13014984,0.30319664,2.7723112,0.97085965
1670,3.568777,0.8302746,5.724473,0.013306471,4.257082,4.974866,33.039604,0.20458862,0.17968857,0.16401622,0.23828459,2.7203515,0.984168
1671,3.6196413,0.70678806,5.0972166,0.027329756,4.2176924,4.9478045,33.79254,0.14756036,0.1640333,0.21462505,0.2471147,1.9841356,0.96442986
1672,3.669362,0.11679053,4.1300535,0.019513609,5.1980295,5.716058,35.43368,0.18000779,0.10174155,0.318303,0.23037063,2.5229096,0.92716336
1673,4.0635614,1.2567856,4.7807555,0.01312426,5.2738476,5.2667475,32.89845,0.10260549,0.12928247,0.27030113,0.22047515,3.7091124,0.60315335
1674,3.7081895,0.41754103,3.4751596,0.03947357,3.7140265,5.872211,34.99029,0.24981225,0.1278143,0.2800136,0.40055037,3.4336298,0.90441066
1675,3.7130527,0.32325244,3.8579586,0.030285273,5.620719,5.470825,30.362984,0.11905964,0.10244095,0.21735193,0.23102129,3.6400769,0.7797655
1676,4.230669,0.8850682,6.1260414,0.011015244,4.674637,5.0086613,32.36698,0.17128065,0.13280737,0.3064173,0.38675696,5.1202583,0.9391579
1677,3.7617283,0.86064434,5.5458326,0.019454414,4.941471,5.359309,34.51385,0.11424896,0.13618195,0.27503118,0.40954906,3.0109582,0.9474253
1678,3.755156,0.86481714,5.253251,0.021095492,4.2990065,5.2825985,34.092354,0.11650776,0.08515978,0.26214448,0.24978718,2.2843134,0.9018972
1679,3.7148552,1.6635494,5.7766433,0.020362342,4.1068096,5.2839727,34.87578,0.11790954,0.1007632,0.2819799,0.26924947,2.1936889,0.8545062
1680,3.7238493,1.0049353,4.605949,0.010307304,4.5378265,5.164109,32.904144,0.10226481,0.10949707,0.34794602,0.33774614,1.9349,0.91028386
1681,3.4134545,0.09521556,6.663661,0.02379583,3.940876,4.80785,34.507145,0.10813317,0.13065279,0.21782541,0.3188995,2.5092576,0.99315953
1682,3.9422836,1.5078869,3.9382105,0.025476942,4.885952,5.799984,32.51867,0.15299538,0.05456388,0.33999977,0.2774752,3.482536,0.4032757
1683,4.066325,1.2100384,4.1152773,0.021525271,4.8366823,5.6176558,32.073296,0.13788007,0.06512463,0.28122965,0.26604736,3.8374858,0.6821564
1684,3.8682013,1.167006,5.767804,0.028377028,4.884405,5.5085974,33.348724,0.12621911,0.11266875,0.22155613,0.3154717,3.2304294,0.7753848
1685,3.720502,1.2426052,3.1351168,0.02268446,4.189538,5.3568068,29.769472,0.113722906,0.17175531,0.39954898,0.3316859,5.6754766,0.9710941
1686,4.062146,1.9664052,4.483985,0.01897883,4.501646,5.0913916,29.161518,0.2273097,0.047344565,0.18809214,0.31395224,5.9998837,0.6024929
1687,3.4843917,-0.27575386,3.8787637,0.028112384,5.250001,5.1422462,33.6796,0.23909107,0.20786881,0.14520368,0.22866438,2.2538533,0.88398343
1688,4.118535,1.2403879,4.8840957,0.016071483,4.7758904,5.7413063,33.413033,0.24484667,0.058152676,0.15485917,0.25916263,2.7940369,0.7027622
1689,3.4074626,-0.17349899,4.7786756,0.03190716,3.5246334,4.8952513,35.134026,0.19167885,0.18017411,0.22693491,0.36529648,2.575141,0.93098277
1690,3.516098,1.4850142,4.4003973,0.026789824,4.5989504,5.5435143,32.88594,0.18953887,0.16616106,0.19939283,0.25218093,1.5137354,0.9174181
1691,3.8819132,0.6955855,3.8445182,0.022421135,4.3335648,5.8382425,35.12313,0.1455966,0.080233574,0.21840362,0.37943304,6.7461705,0.82454693
1692,3.8753552,0.07456088,4.087396,0.027568165,5.159071,5.634945,33.361263,0.18757805,0.0646981,0.1740967,0.40401304,2.9711664,0.60451275
1693,3.9028902,1.0708594,3.7554727,0.015842909,5.3313923,5.5017595,33.62851,0.12506193,0.16041636,0.3399897,0.25499398,2.4920812,0.9778675
1694,4.094387,1.2483418,5.107211,0.012167161,4.991781,5.457884,33.440605,0.10304037,0.21984196,0.44610745,0.23697832,2.8812447,0.93840176
1695,3.5783772,0.9417491,4.7685575,0.022476453,4.214244,5.448065,32.40156,0.11816668,0.08542669,0.1969744,0.46719843,3.4397905,0.972713
1696,3.6519265,1.4455521,4.716278,0.027234195,4.7529993,5.3495193,32.71174,0.17086521,0.11399114,0.22703597,0.24227905,3.86734,0.9422336
1697,3.8129926,0.29388046,6.2754593,0.012982045,5.254364,5.0429993,31.070564,0.182881,0.14692605,0.20673831,0.25085783,5.8976994,0.98744977
1698,3.9809556,0.41230226,6.514845,0.013860192,5.069227,4.9910583,31.398222,0.20379068,0.17470646,0.20858064,0.26955596,7.2421985,0.9933471
1699,3.3605824,2.1687775,3.456173,0.04285744,3.58317,5.7988462,33.59523,0.13270566,0.087470055,0.3072214,0.33724004,3.7240736,0.7719485
1700,3.9517121,0.37629938,3.8635283,0.020505998,5.691762,5.8785534,34.415226,0.16338629,0.1682756,0.25777525,0.3274159,3.5191374,0.92770344
1701,3.9118276,0.97012115,3.1141376,0.02166931,5.178443,5.6574974,32.476658,0.16541564,0.15706468,0.25699243,0.32408193,2.3050163,0.9536661
1702,3.5723844,0.09094834,7.4849215,0.016741186,4.508544,3.9447198,34.69209,0.15897106,0.17921293,0.23306033,0.34083056,4.3724995,0.98278326
1703,3.9172583,1.2544737,3.4388971,0.018251343,4.6793613,5.917755,33.764168,0.16775957,0.109262705,0.31508568,0.36203265,3.3253424,0.8280723
1704,3.6337452,1.646219,5.200738,0.019298833,4.3454933,5.3106203,30.148434,0.1886003,0.18980098,0.19681242,0.28905267,6.0830903,0.9506194
1705,3.5660377,-0.03347802,6.7304754,0.008542226,4.829015,4.4615374,34.973442,0.16767743,0.061212897,0.2152262,0.3290696,1.4577951,0.712967
1706,4.2324276,1.7166083,4.37401,0.01741508,4.6062775,5.829297,32.25633,0.14660127,0.16108298,0.2982038,0.3441483,4.4506016,0.8640172
1707,3.5258722,-0.46367455,6.0074434,0.01475808,5.5379314,3.9938803,33.19094,0.13015631,0.11224222,0.26370245,0.30243513,2.3223486,0.9315375
1708,3.738058,0.47155094,4.508406,0.025059517,4.463976,5.000716,33.760273,0.11755723,0.08978939,0.26685503,0.27557763,4.444902,0.8407345
1709,3.7324605,0.5466478,5.847503,0.022697609,4.586978,5.2612853,33.021835,0.105849296,0.044825315,0.2652223,0.36678037,3.8553848,0.84477353
1710,3.4114542,0.8462987,3.7590823,0.025849529,4.1825914,5.473795,34.82534,0.1470497,0.13671172,0.30602852,0.29246894,2.9702168,0.9064148
1711,4.1396866,1.1045277,4.6519957,0.017296553,5.3115654,5.286226,31.633907,0.15800428,0.16978955,0.24467131,0.30677274,6.212046,0.9322622
1712,3.4374247,0.35012102,4.470949,0.023592763,4.28224,5.2703543,33.408295,0.1667935,0.08680105,0.2547461,0.30487436,1.1657708,0.7636838
1713,3.5211253,0.058897734,3.6617236,0.037647273,5.1782207,5.607545,33.828407,0.115586795,0.093723655,0.33109334,0.37868893,1.0561607,0.69077533
1714,4.084651,1.5728002,5.685231,0.015281781,4.4535866,5.02561,31.798187,0.27521798,0.1329571,0.20489785,0.32061702,5.164799,0.9504686
1715,3.6987782,3.5112624,3.4569082,0.022397157,4.3639097,5.590932,32.15109,0.13867655,0.040939093,0.23533028,0.35648155,1.4864314,0.9608263
1716,3.584755,0.4497261,5.7556596,0.016697625,5.5507812,4.190013,28.57816,0.10586527,0.17713809,0.36284846,0.3711496,4.3321233,0.9183772
1717,3.4508595,0.7868693,6.215678,0.034955923,3.0366,4.885607,31.888119,0.10489651,0.23306394,0.3023817,0.23867163,8.103901,0.91649246
1718,3.5723453,0.33786988,3.567303,0.021907961,5.2415237,5.471648,34.599117,0.1144391,0.07997537,0.25949153,0.4101792,1.3257076,0.7358058
1719,3.8431926,0.72210836,5.055044,0.01878526,4.6681204,5.450496,33.19412,0.12635449,0.07505691,0.3194883,0.24984482,3.3742566,0.9452239
1720,4.0155497,1.0318706,4.965708,0.019937318,5.457387,5.436577,29.92141,0.13497074,0.18192494,0.24855044,0.24235308,5.1287575,0.58724505
1721,4.0272236,0.90817976,5.194636,0.020099014,5.516591,5.548041,30.197872,0.12877148,0.17784452,0.24644089,0.24193987,4.989854,0.53294057
1722,3.8567438,1.9458628,4.288548,0.06141211,4.5527267,5.4448876,25.105495,0.11494288,0.12981057,0.27680892,0.23769698,9.882106,0.99776614
1723,4.0524216,0.7563975,4.9560747,0.01610116,4.816695,4.860652,29.296633,0.16163589,0.10443032,0.26064366,0.22379902,8.432703,0.602104
1724,3.70334,1.3279839,5.153673,0.0116966795,4.5788336,4.8465486,36.263992,0.12335206,0.15013695,0.25373083,0.3413841,2.7157109,0.98726964
1725,3.6289377,1.0907569,9.343933,0.006846264,4.2715664,3.8479671,32.728077,0.2045731,0.091079116,0.26133552,0.28672495,3.771823,0.70825934
1726,3.805295,0.98468566,8.430311,0.0075395415,3.820158,3.3055184,33.912956,0.19987911,0.11403835,0.2271722,0.29665175,3.7524753,0.7856756
1727,3.723434,0.12757659,3.6492963,0.03217456,4.8139305,5.9934134,34.528427,0.10578228,0.2325679,0.20297304,0.36753643,3.7805648,0.9996234
1728,3.7374368,0.215348,3.304906,0.03828543,4.8377304,5.9934044,33.36439,0.13233322,0.17586482,0.27270103,0.2967149,3.860455,0.9993969
